CODI_PARADA;DISTANCIA_PAR_ANTERIOR;CODI_LINIA;NOM_LINIA;ID_SENTIT;GEOMETRY
3424;213,55349;213;V13;2;POINT (2.135983584310985 41.40446267056254)
613;203,35362;213;V13;2;POINT (2.1375401506292695 41.403055091811055)
1535;283,12709;213;V13;2;POINT (2.1399282890483557 41.40124520099157)
1536;218,20495;213;V13;2;POINT (2.1417801103343628 41.399861128472246)
1392;203,24331;213;V13;2;POINT (2.1435013320310428 41.39856585633246)
1393;263,18536;213;V13;2;POINT (2.1457275618691996 41.396892665030144)
285;378,62364;213;V13;2;POINT (2.148915491391299 41.394474043479704)
1268;535,20749;213;V13;2;POINT (2.153438855907815 41.39105904545249)
1495;406,3024;213;V13;2;POINT (2.156872618480297 41.388467803991745)
564;364,8797;213;V13;2;POINT (2.15995138722554 41.38614047375658)
1075;455,85558;213;V13;2;POINT (2.163970342044979 41.386070445993425)
1905;351,59792;213;V13;2;POINT (2.166933262177972 41.38595556427228)
1296;308,08197;213;V13;2;POINT (2.170125422615737 41.385052653011364)
1295;463,88689;213;V13;2;POINT (2.172813307013477 41.38142138814159)
1325;478,01964;213;V13;2;POINT (2.1758229278803496 41.3777845968218)
252;467,56734;213;V13;2;POINT (2.178541261260127 41.376695172643245)
253;279,3731;213;V13;2;POINT (2.1802776137911715 41.3788454755641)
254;208,32479;213;V13;2;POINT (2.1815733936400634 41.38044931397982)
3470;404,10697;213;V13;2;POINT (2.1846583105712294 41.38182616022211)
3030;0;215;V15;1;POINT (2.1879456325809294 41.36914810923071)
2559;185,01987;215;V15;1;POINT (2.1877177729599104 41.370738432739174)
960;408,32225;215;V15;1;POINT (2.188567306272124 41.37433186395595)
959;200,84563;215;V15;1;POINT (2.1889419239805714 41.37609862972344)
954;178,67538;215;V15;1;POINT (2.1883622495722315 41.37764895040524)
955;271,86211;215;V15;1;POINT (2.1874331904520514 41.37999541040556)
1164;378,55025;215;V15;1;POINT (2.1850045973391805 41.38255034318391)
1382;342,43944;215;V15;1;POINT (2.185399375374405 41.38483869935266)
1129;436,84339;215;V15;1;POINT (2.183053903806415 41.38780425169761)
130;258,0067;215;V15;1;POINT (2.1835283350133055 41.389501481336666)
3141;264,54669;215;V15;1;POINT (2.181294611542364 41.39118888092784)
123;238,93148;215;V15;1;POINT (2.178718374798961 41.39127422464899)
148;257,0437;215;V15;1;POINT (2.175962376494219 41.390248726563414)
1069;299,02004;215;V15;1;POINT (2.172785700915153 41.389020284625204)
561;361,32493;215;V15;1;POINT (2.1692509793401307 41.3889120165609)
313;202,85246;215;V15;1;POINT (2.1675597230080714 41.39013837146819)
55;252,16396;215;V15;1;POINT (2.1655030482429694 41.39179965756838)
1136;261,88576;215;V15;1;POINT (2.1633625901606823 41.393521839080556)
281;397,27232;215;V15;1;POINT (2.160124920212736 41.396140312555424)
1389;450,47604;215;V15;1;POINT (2.1555602134654706 41.39607008509037)
1262;475,49897;215;V15;1;POINT (2.1522924204075515 41.399564108384126)
559;487,98684;215;V15;1;POINT (2.1473767661894496 41.40140739913314)
515;340,02927;215;V15;1;POINT (2.1439593308726415 41.40304982242223)
1352;378,20409;215;V15;1;POINT (2.140168670464219 41.4048433621614)
1353;253,34429;215;V15;1;POINT (2.1387348325122604 41.406783863617996)
1354;317,72536;215;V15;1;POINT (2.1373637839609043 41.40945270670989)
69;336,36333;215;V15;1;POINT (2.1381901848073546 41.41210058517856)
534;289,77668;215;V15;1;POINT (2.1382620127469254 41.41449581491972)
3640;469,14858;215;V15;1;POINT (2.1344332381069293 41.41521915933849)
3640;0;215;V15;2;POINT (2.1344332381069293 41.41521915933849)
1358;315,63902;215;V15;2;POINT (2.1349152391219537 41.41295204046815)
3474;278,36455;215;V15;2;POINT (2.136529033600698 41.410758877792695)
517;199,56502;215;V15;2;POINT (2.1372634051624217 41.409236423315356)
519;452,96466;215;V15;2;POINT (2.139226496544503 41.40543969912909)
1529;204,51474;215;V15;2;POINT (2.141039973218047 41.40422155130258)
1530;420,03409;215;V15;2;POINT (2.1453480165289225 41.40234620911104)
336;269,35197;215;V15;2;POINT (2.1478879565483795 41.40085955394498)
1390;399,47153;215;V15;2;POINT (2.1511279944877355 41.39828078652281)
289;368,66309;215;V15;2;POINT (2.1540221935225805 41.39577622405769)
221;343,11563;215;V15;2;POINT (2.156883123055178 41.393560219599635)
1493;378,7722;215;V15;2;POINT (2.160074917856903 41.39113869617896)
175;275,53251;215;V15;2;POINT (2.1623995664182973 41.389379604639174)
562;276,82356;215;V15;2;POINT (2.1647363781677647 41.38761347004004)
1103;632,53718;215;V15;2;POINT (2.1708450202707956 41.38643464506193)
211;474,6126;215;V15;2;POINT (2.174463453303189 41.38709220740043)
1602;334,2013;215;V15;2;POINT (2.177278030641903 41.38496337674673)
667;393,11796;215;V15;2;POINT (2.180610151270515 41.38244925304334)
1477;399,14637;215;V15;2;POINT (2.184434862593263 41.38116433842991)
956;350,04934;215;V15;2;POINT (2.1872547019654847 41.379833911815325)
957;263,50295;215;V15;2;POINT (2.18815547384731 41.37755917109646)
2626;398,56384;215;V15;2;POINT (2.188248765532819 41.374129312452006)
3030;693,75469;215;V15;2;POINT (2.1879456325809294 41.36914810923071)
1483;0;217;V17;1;POINT (2.1835024659134383 41.377039776795165)
3326;504,81076;217;V17;1;POINT (2.1825816091706973 41.381144558404316)
1382;492,58228;217;V17;1;POINT (2.185399375374405 41.38483869935266)
1129;436,84339;217;V17;1;POINT (2.183053903806415 41.38780425169761)
130;258,0067;217;V17;1;POINT (2.1835283350133055 41.389501481336666)
3141;264,54669;217;V17;1;POINT (2.181294611542364 41.39118888092784)
123;238,93148;217;V17;1;POINT (2.178718374798961 41.39127422464899)
148;257,0437;217;V17;1;POINT (2.175962376494219 41.390248726563414)
230;319,20164;217;V17;1;POINT (2.1728372814754957 41.39018667127584)
321;285,74475;217;V17;1;POINT (2.170422578715327 41.392008906298734)
60;296,0151;217;V17;1;POINT (2.167924800121421 41.393897604496196)
841;262,75247;217;V17;1;POINT (2.165706238617575 41.39557567564333)
3388;658,47493;217;V17;1;POINT (2.1600052974596657 41.3970992793113)
1391;317,86091;217;V17;1;POINT (2.157307369847146 41.39835644858191)
1260;286,50024;217;V17;1;POINT (2.155028718851668 41.40027888481943)
1261;224,13823;217;V17;1;POINT (2.1532740974486053 41.401808844866274)
1117;209,30084;217;V17;1;POINT (2.152181294763882 41.40347389995333)
1116;348,37068;217;V17;1;POINT (2.1500790408951804 41.40617556695725)
118;455,76735;217;V17;1;POINT (2.1477119860036873 41.40925437505612)
2800;359,54139;217;V17;1;POINT (2.144566471252256 41.41141482853023)
262;180,60777;217;V17;1;POINT (2.142435665897322 41.41160912674851)
2878;348,37421;217;V17;1;POINT (2.1389290436143336 41.41174745989141)
69;147,86366;217;V17;1;POINT (2.1381901848073546 41.41210058517856)
534;289,77668;217;V17;1;POINT (2.1382620127469254 41.41449581491972)
1003;225,37346;217;V17;1;POINT (2.13822604754505 41.416211046958324)
605;266,79955;217;V17;1;POINT (2.1394147032240336 41.418432288161505)
9633;496,53987;217;V17;1;POINT (2.14143350786352 41.42263436338534)
9633;0;217;V17;2;POINT (2.14143350786352 41.42263436338534)
2725;298,69866;217;V17;2;POINT (2.1432611091947766 41.42438190515082)
2891;400,10412;217;V17;2;POINT (2.147839689611664 41.42470945352467)
2022;289,66077;217;V17;2;POINT (2.14794726829926 41.426859130694645)
1857;265,42971;217;V17;2;POINT (2.1449042375610383 41.42713429410513)
28;208,08869;217;V17;2;POINT (2.1429924537910474 41.426892430914)
1019;304,47313;217;V17;2;POINT (2.1417203986553024 41.42432805509249)
1020;321,81438;217;V17;2;POINT (2.140500771733504 41.421576117001585)
754;350,16478;217;V17;2;POINT (2.139061678320507 41.418622960158665)
1776;561,55957;217;V17;2;POINT (2.1367042102739906 41.41464420488459)
1543;207,64714;217;V17;2;POINT (2.138571029043711 41.41342827872552)
1509;326,47052;217;V17;2;POINT (2.1415161230541937 41.411604076046075)
22;206,90524;217;V17;2;POINT (2.1439734013239478 41.411364980366116)
1119;427,89067;217;V17;2;POINT (2.147060765840093 41.408629433649295)
557;363,49777;217;V17;2;POINT (2.1498361637899537 41.406118099836135)
1533;390,89831;217;V17;2;POINT (2.1500298601223755 41.40280667191321)
1522;200,23045;217;V17;2;POINT (2.151112265907768 41.40122559063809)
1387;269,3416;217;V17;2;POINT (2.152383111876523 41.39920267185587)
286;381,00184;217;V17;2;POINT (2.155036245532214 41.39642104092449)
1080;546,62601;217;V17;2;POINT (2.160649044140958 41.39673660914659)
1490;446,86075;217;V17;2;POINT (2.1646094433145384 41.39454777670728)
174;281,71409;217;V17;2;POINT (2.1669888016324546 41.39275108915127)
226;282,72585;217;V17;2;POINT (2.1693742011485817 41.39094627035072)
3328;376,72716;217;V17;2;POINT (2.1725618024230684 41.38855048889515)
211;226,8453;217;V17;2;POINT (2.174463453303189 41.38709220740043)
1602;334,2013;217;V17;2;POINT (2.177278030641903 41.38496337674673)
667;393,11796;217;V17;2;POINT (2.180610151270515 41.38244925304334)
3329;250,48386;217;V17;2;POINT (2.182746461505792 41.38086955745133)
1479;532,44748;217;V17;2;POINT (2.1829339103385763 41.376597392981424)
1483;498,40983;217;V17;2;POINT (2.1835024659134383 41.377039776795165)
3838;0;219;V19;1;POINT (2.187328731836034 41.367966728437)
2559;420,81389;219;V19;1;POINT (2.1877177729599104 41.370738432739174)
960;408,32225;219;V19;1;POINT (2.188567306272124 41.37433186395595)
959;200,84563;219;V19;1;POINT (2.1889419239805714 41.37609862972344)
954;178,67538;219;V19;1;POINT (2.1883622495722315 41.37764895040524)
955;271,86211;219;V19;1;POINT (2.1874331904520514 41.37999541040556)
1164;378,55025;219;V19;1;POINT (2.1850045973391805 41.38255034318391)
1382;342,43944;219;V19;1;POINT (2.185399375374405 41.38483869935266)
1129;436,84339;219;V19;1;POINT (2.183053903806415 41.38780425169761)
130;258,0067;219;V19;1;POINT (2.1835283350133055 41.389501481336666)
3141;264,54669;219;V19;1;POINT (2.181294611542364 41.39118888092784)
39;271,05223;219;V19;1;POINT (2.178786632215774 41.392553322031745)
317;461,00632;219;V19;1;POINT (2.175272254367767 41.39547107432221)
63;331,65219;219;V19;1;POINT (2.17239072613645 41.397386323366476)
1138;228,30098;219;V19;1;POINT (2.1704622616301523 41.398842672181694)
213;407,43887;219;V19;1;POINT (2.167162022644621 41.401504001866066)
1388;392,61033;219;V19;1;POINT (2.163850668205874 41.40401009963102)
604;315,08698;219;V19;1;POINT (2.1633428435886897 41.406377697155484)
9800;351,43023;219;V19;1;POINT (2.1646752777510496 41.40922817197233)
3162;499,46752;219;V19;1;POINT (2.164262270178538 41.41236662570224)
1316;298,87875;219;V19;1;POINT (2.162303315424577 41.41417957950397)
1214;161,96;219;V19;1;POINT (2.160693831835782 41.41397056956866)
1215;252,65236;219;V19;1;POINT (2.1584123746292625 41.41520706650557)
1223;197,36093;219;V19;1;POINT (2.1567933308854514 41.41578173400051)
1217;349,98537;219;V19;1;POINT (2.156468707874496 41.416461567934086)
1447;531,82192;219;V19;1;POINT (2.1584516693993168 41.41721602453878)
1448;105,68451;219;V19;1;POINT (2.157657154942937 41.41795629065458)
1000;349,51646;219;V19;1;POINT (2.1550845696597594 41.41994457584958)
1001;450,16169;219;V19;1;POINT (2.151003567252457 41.420234805543416)
851;190,65736;219;V19;1;POINT (2.1489180400230157 41.42007442155252)
852;300,82643;219;V19;1;POINT (2.147552771561052 41.417603035862925)
853;305,12464;219;V19;1;POINT (2.1459240224174927 41.41530613352088)
1195;320,33545;219;V19;1;POINT (2.1442355104898336 41.413061568367944)
262;256,08931;219;V19;1;POINT (2.142435665897322 41.41160912674851)
2878;348,37421;219;V19;1;POINT (2.1389290436143336 41.41174745989141)
69;147,86366;219;V19;1;POINT (2.1381901848073546 41.41210058517856)
534;289,77668;219;V19;1;POINT (2.1382620127469254 41.41449581491972)
3636;392,16303;219;V19;1;POINT (2.1352290670237544 41.41556833047686)
3636;0;219;V19;2;POINT (2.1352290670237544 41.41556833047686)
1776;473,74819;219;V19;2;POINT (2.1367042102739906 41.41464420488459)
1543;207,64714;219;V19;2;POINT (2.138571029043711 41.41342827872552)
1509;326,47052;219;V19;2;POINT (2.1415161230541937 41.411604076046075)
847;342,51944;219;V19;2;POINT (2.144370952992232 41.4130260848498)
848;355,63938;219;V19;2;POINT (2.1463799730221784 41.41542942698555)
849;298,27605;219;V19;2;POINT (2.147738880851058 41.41783197830339)
850;286,2378;219;V19;2;POINT (2.149116170793489 41.42014853592378)
998;199,65578;219;V19;2;POINT (2.151356704140522 41.4201260949374)
999;422,73366;219;V19;2;POINT (2.155033150488225 41.419847494334356)
1449;295,49013;219;V19;2;POINT (2.1573146672537162 41.41830120940635)
1218;208,10903;219;V19;2;POINT (2.1588328635790766 41.41683470035339)
1219;408,81414;219;V19;2;POINT (2.1564579301238243 41.41697200193968)
1221;406,46655;219;V19;2;POINT (2.1568035374514225 41.415645642745694)
1222;237,45991;219;V19;2;POINT (2.1586042448736245 41.414883599162614)
897;226,18202;219;V19;2;POINT (2.1608142070877645 41.413941290998)
1104;149,58242;219;V19;2;POINT (2.1615325065523847 41.41311409441618)
3637;263,38538;219;V19;2;POINT (2.1639999634237177 41.41174873319583)
1327;286,31007;219;V19;2;POINT (2.1639561103783636 41.409576378267936)
369;330,52964;219;V19;2;POINT (2.1631649641800914 41.406653763203614)
1307;363,68316;219;V19;2;POINT (2.1631876760353785 41.40392858518768)
1265;420,12792;219;V19;2;POINT (2.1667499795995337 41.40126299722825)
1492;426,03286;219;V19;2;POINT (2.1704290720678965 41.398624192133994)
3391;247,90484;219;V19;2;POINT (2.172521703865627 41.39704213179421)
315;254,52073;219;V19;2;POINT (2.174670985042732 41.39541858952158)
3241;509,23284;219;V19;2;POINT (2.178677809663076 41.39240078097583)
1127;241,19933;219;V19;2;POINT (2.180251573388125 41.39068991206427)
1128;290,12654;219;V19;2;POINT (2.1826969542343617 41.38883814269877)
1163;253,71768;219;V19;2;POINT (2.183522840776038 41.38713319665197)
1108;313,0041;219;V19;2;POINT (2.18518873883208 41.385091455749)
1476;414,15239;219;V19;2;POINT (2.184129644483907 41.38208095491802)
956;381,4272;219;V19;2;POINT (2.1872547019654847 41.379833911815325)
957;263,50295;219;V19;2;POINT (2.18815547384731 41.37755917109646)
2626;398,56384;219;V19;2;POINT (2.188248765532819 41.374129312452006)
3838;695,55086;219;V19;2;POINT (2.187328731836034 41.367966728437)
3332;0;221;V21;1;POINT (2.1958945395186684 41.384923855488715)
662;597,9938;221;V21;1;POINT (2.195587348453289 41.38837292622365)
1278;403,56606;221;V21;1;POINT (2.1921811039897454 41.390943915570865)
3509;277,20354;221;V21;1;POINT (2.189837268119159 41.392709982778406)
27;270,85164;221;V21;1;POINT (2.187548624816929 41.39443652060837)
227;508,24048;221;V21;1;POINT (2.1833245530986236 41.397651786890115)
3262;300,48395;221;V21;1;POINT (2.1807947373103196 41.399574307309685)
3370;329,31406;221;V21;1;POINT (2.178132659013669 41.40174173773442)
1140;587,22471;221;V21;1;POINT (2.177351556397715 41.405644582844495)
216;263,99201;221;V21;1;POINT (2.1751254298761706 41.407333731023414)
1306;520,04326;221;V21;1;POINT (2.170595571372077 41.40749831505703)
1233;451,14664;221;V21;1;POINT (2.1711435064172715 41.41035272215085)
1234;199,88221;221;V21;1;POINT (2.169474024516159 41.411643751485215)
3224;213,78484;221;V21;1;POINT (2.1675627320153508 41.4128980403814)
476;1699,53996;221;V21;1;POINT (2.158313466927059 41.42603721120022)
365;214,24417;221;V21;1;POINT (2.157914731205191 41.42793631945286)
1430;429,28919;221;V21;1;POINT (2.1551937947476607 41.43078662640998)
972;317,82764;221;V21;1;POINT (2.153152009464516 41.43311564712082)
3436;273,36113;221;V21;1;POINT (2.1515726992573665 41.43276495149191)
1193;307,13414;221;V21;1;POINT (2.1494902458368452 41.43156073067106)
1474;265,77516;221;V21;1;POINT (2.1474657373798083 41.43267574154635)
3476;640,49865;221;V21;1;POINT (2.1454006492279314 41.43206658746147)
52;226,46199;221;V21;1;POINT (2.144496729721298 41.430145243075344)
241;317,44487;221;V21;1;POINT (2.14118551680058 41.42931528693798)
1150;248,73967;221;V21;1;POINT (2.1401757140266597 41.430385424280274)
1146;314,29921;221;V21;1;POINT (2.141504466344731 41.43303342876674)
1146;0;221;V21;2;POINT (2.141504466344731 41.43303342876674)
1544;312,21991;221;V21;2;POINT (2.1440592358249337 41.43195466431373)
1147;219,61988;221;V21;2;POINT (2.144753680931759 41.43066704601196)
48;501,73194;221;V21;2;POINT (2.1441653264898766 41.42791991234202)
704;398,27741;221;V21;2;POINT (2.1457284516205744 41.43131227844917)
1597;376,91117;221;V21;2;POINT (2.1492860317428533 41.431432676264365)
3386;341,70452;221;V21;2;POINT (2.1518286869378067 41.43276244802747)
366;466,20384;221;V21;2;POINT (2.1552546020433563 41.430511453563)
477;429,00401;221;V21;2;POINT (2.157240845867367 41.42720032553215)
793;163,26897;221;V21;2;POINT (2.157562407202585 41.42574957756835)
1396;1813,2731;221;V21;2;POINT (2.1670107086706514 41.411697963302935)
1395;344,47878;221;V21;2;POINT (2.16992162660922 41.40950067518187)
634;199,01294;221;V21;2;POINT (2.1715695870352665 41.408205322449234)
1141;383,07834;221;V21;2;POINT (2.174817004636646 41.405772305881456)
1498;266,87272;221;V21;2;POINT (2.177067370188979 41.40407280659123)
284;259,11478;221;V21;2;POINT (2.1792608686008634 41.40242051592534)
3231;467,08406;221;V21;2;POINT (2.1807533488004087 41.39936668671279)
38;259,02252;221;V21;2;POINT (2.1829317394136964 41.397709087479946)
36;557,21636;221;V21;2;POINT (2.187544654419209 41.39415329734852)
3510;235,40236;221;V21;2;POINT (2.1895348108180985 41.39265313120771)
1631;279,58642;221;V21;2;POINT (2.191898713386761 41.390871027877736)
915;376,33748;221;V21;2;POINT (2.193668477445486 41.38844474811542)
3332;537,03977;221;V21;2;POINT (2.1958945395186684 41.384923855488715)
3630;0;223;V23;1;POINT (2.2012141504368583 41.39431050070284)
1630;289,18607;223;V23;1;POINT (2.1987941855791235 41.39617172257259)
2723;397,27336;223;V23;1;POINT (2.1954295601735576 41.39869806268313)
2464;410,24178;223;V23;1;POINT (2.191976078470059 41.40132332124267)
3371;283,33942;223;V23;1;POINT (2.189593386507206 41.40313768915645)
2742;272,29282;223;V23;1;POINT (2.1873032595017023 41.40488199088139)
61;269,97287;223;V23;1;POINT (2.185030300125279 41.40660998338062)
1142;370,63465;223;V23;1;POINT (2.1819044929588944 41.408977537348235)
220;285,64217;223;V23;1;POINT (2.179503223674564 41.410808806938846)
3618;290,57379;223;V23;1;POINT (2.177060143119943 41.41266928110519)
3270;343,36317;223;V23;1;POINT (2.173991929606326 41.411504155337994)
2747;202,55308;223;V23;1;POINT (2.172287347950617 41.4128012216389)
